1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
934, icy, regions_unexplored:icy_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
935, icy, regions_unexplored:icy_desert, MONSTER, minecraft:skeleton, 80, 4, 4
936, icy, regions_unexplored:icy_desert, MONSTER, minecraft:creeper, 80, 4, 4
937, icy, regions_unexplored:icy_desert, MONSTER, minecraft:slime, 80, 4, 4
938, icy, regions_unexplored:icy_desert, MONSTER, minecraft:enderman, 10, 1, 4
939, icy, regions_unexplored:icy_desert, MONSTER, minecraft:witch, 5, 1, 1
940, icy, regions_unexplored:icy_desert, MONSTER, graveyard:ghoul, 25, 2, 5
941, icy, regions_unexplored:icy_desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
942, icy, regions_unexplored:icy_desert, MONSTER, graveyard:revenant, 25, 5, 8
943, icy, regions_unexplored:icy_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
944, icy, regions_unexplored:icy_desert, CREATURE, minecraft:polar_bear, 8, 4, 4
945, icy, regions_unexplored:icy_desert, CREATURE, minecraft:wolf, 8, 4, 4
946, icy, regions_unexplored:icy_desert, AMBIENT, minecraft:bat, 10, 8, 8
947, icy, regions_unexplored:icy_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
948, private, regions_unexplored:icy_heights, MONSTER, minecraft:spider, 80, 4, 4
949, private, regions_unexplored:icy_heights, MONSTER, minecraft:zombie, 80, 4, 4
950, private, regions_unexplored:icy_heights, MONSTER, minecraft:zombie_villager, 5, 1, 1
951, private, regions_unexplored:icy_heights, MONSTER, minecraft:skeleton, 80, 4, 4
952, private, regions_unexplored:icy_heights, MONSTER, minecraft:creeper, 80, 4, 4
953, private, regions_unexplored:icy_heights, MONSTER, minecraft:slime, 80, 4, 4
954, private, regions_unexplored:icy_heights, MONSTER, minecraft:enderman, 10, 1, 4
955, private, regions_unexplored:icy_heights, MONSTER, minecraft:witch, 5, 1, 1
956, private, regions_unexplored:icy_heights, MONSTER, uselessreptile:moleclaw, 80, 1, 1
957, private, regions_unexplored:icy_heights, MONSTER, graveyard:revenant, 25, 5, 8
958, private, regions_unexplored:icy_heights, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
959, private, regions_unexplored:icy_heights, CREATURE, minecraft:goat, 5, 1, 3
960, private, regions_unexplored:icy_heights, AMBIENT, minecraft:bat, 10, 8, 8
961, private, regions_unexplored:icy_heights, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
962, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 80, 4, 4
963, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 80, 4, 4
964, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
965, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
966, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
967, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
968, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 10, 1, 4
969, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
970, extreme_hills, minecraft:jagged_peaks, MONSTER, uselessreptile:moleclaw, 80, 1, 1
971, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:revenant, 25, 5, 8
972, extreme_hills, minecraft:jagged_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
973, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 5, 1, 3
974, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
975, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
976, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:spider, 80, 4, 4
977, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie, 19, 4, 4
978, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
979, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:skeleton, 80, 4, 4
980, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:creeper, 80, 4, 4
981, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:slime, 80, 4, 4
982, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:enderman, 10, 1, 4
983, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:witch, 5, 1, 1
984, desert, regions_unexplored:joshua_desert, MONSTER, minecraft:husk, 80, 4, 4
985, desert, regions_unexplored:joshua_desert, MONSTER, uselessreptile:moleclaw, 80, 1, 1
986, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:nightmare, 10, 1, 1
987, desert, regions_unexplored:joshua_desert, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
988, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:rabbit, 5, 2, 3
989, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:sheep, 12, 4, 4
990, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:pig, 10, 4, 4
991, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:chicken, 10, 4, 4
992, desert, regions_unexplored:joshua_desert, CREATURE, minecraft:cow, 8, 4, 4
993, desert, regions_unexplored:joshua_desert, AMBIENT, minecraft:bat, 10, 8, 8
994, desert, regions_unexplored:joshua_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
995, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
996, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
997, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
998, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
999, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
1000, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
1001, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 10, 1, 4
1002, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
1003, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 5, 1, 3
1004, jungle, minecraft:jungle, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1005, jungle, minecraft:jungle, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1006, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
1007, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
1008, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1009, jungle, minecraft:jungle, CREATURE, minecraft:cow, 8, 4, 4
1010, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1011, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
1012, jungle, minecraft:jungle, CREATURE, minecraft:panda, 5, 1, 2
1013, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
1014, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1015, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1016, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1017, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
1018, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1019, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1020, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1021, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 10, 1, 4
1022, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1023, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 5, 1, 1
1024, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:aberration, 10, 1, 1
1025, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:craeken, 5, 1, 1
1026, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:miraid, 5, 1, 1
1027, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:miraid_hallucination, 5, 1, 1
1028, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:mohast, 10, 1, 3
1029, ocean, minecraft:lukewarm_ocean, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1030, ocean, minecraft:lukewarm_ocean, MONSTER, darkwaters:sight_hunter, 5, 1, 1
1031, ocean, minecraft:lukewarm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1032, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1033, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1034, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1035, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
1036, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1037, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 5, 1, 3
1038, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1039, private, regions_unexplored:lupine_plains, MONSTER, minecraft:spider, 80, 4, 4
1040, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie, 80, 4, 4
1041, private, regions_unexplored:lupine_plains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1042, private, regions_unexplored:lupine_plains, MONSTER, minecraft:skeleton, 80, 4, 4
1043, private, regions_unexplored:lupine_plains, MONSTER, minecraft:creeper, 80, 4, 4
1044, private, regions_unexplored:lupine_plains, MONSTER, minecraft:slime, 80, 4, 4
1045, private, regions_unexplored:lupine_plains, MONSTER, minecraft:enderman, 10, 1, 4
1046, private, regions_unexplored:lupine_plains, MONSTER, minecraft:witch, 5, 1, 1
1047, private, regions_unexplored:lupine_plains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1048, private, regions_unexplored:lupine_plains, MONSTER, graveyard:nightmare, 10, 1, 1
1049, private, regions_unexplored:lupine_plains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1050, private, regions_unexplored:lupine_plains, CREATURE, minecraft:sheep, 12, 4, 4
1051, private, regions_unexplored:lupine_plains, CREATURE, minecraft:pig, 10, 4, 4
1052, private, regions_unexplored:lupine_plains, CREATURE, minecraft:chicken, 10, 4, 4
1053, private, regions_unexplored:lupine_plains, CREATURE, minecraft:cow, 8, 4, 4
1054, private, regions_unexplored:lupine_plains, AMBIENT, minecraft:bat, 10, 8, 8
1055, private, regions_unexplored:lupine_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1056, private, minecraft:lush_caves, MONSTER, minecraft:spider, 80, 4, 4
1057, private, minecraft:lush_caves, MONSTER, minecraft:zombie, 80, 4, 4
1058, private, minecraft:lush_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
1059, private, minecraft:lush_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1060, private, minecraft:lush_caves, MONSTER, minecraft:creeper, 80, 4, 4
1061, private, minecraft:lush_caves, MONSTER, minecraft:slime, 80, 4, 4
1062, private, minecraft:lush_caves, MONSTER, minecraft:enderman, 10, 1, 4
1063, private, minecraft:lush_caves, MONSTER, minecraft:witch, 5, 1, 1
1064, private, minecraft:lush_caves, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1065, private, minecraft:lush_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1066, private, minecraft:lush_caves, AMBIENT, minecraft:bat, 10, 8, 8
1067, private, minecraft:lush_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
1068, private, minecraft:lush_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1069, private, minecraft:lush_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1070, private, regions_unexplored:lush_delta, MONSTER, minecraft:spider, 80, 4, 4
1071, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie, 80, 4, 4
1072, private, regions_unexplored:lush_delta, MONSTER, minecraft:zombie_villager, 5, 1, 1
1073, private, regions_unexplored:lush_delta, MONSTER, minecraft:skeleton, 80, 4, 4
1074, private, regions_unexplored:lush_delta, MONSTER, minecraft:creeper, 80, 4, 4
1075, private, regions_unexplored:lush_delta, MONSTER, minecraft:slime, 80, 4, 4
1076, private, regions_unexplored:lush_delta, MONSTER, minecraft:enderman, 10, 1, 4
1077, private, regions_unexplored:lush_delta, MONSTER, minecraft:witch, 5, 1, 1
1078, private, regions_unexplored:lush_delta, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1079, private, regions_unexplored:lush_delta, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1080, private, regions_unexplored:lush_delta, AMBIENT, minecraft:bat, 10, 8, 8
1081, private, regions_unexplored:lush_delta, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1082, private, regions_unexplored:lush_delta, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
1083, private, regions_unexplored:lush_hills, MONSTER, minecraft:spider, 80, 4, 4
1084, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie, 80, 4, 4
1085, private, regions_unexplored:lush_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1086, private, regions_unexplored:lush_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1087, private, regions_unexplored:lush_hills, MONSTER, minecraft:creeper, 80, 4, 4
1088, private, regions_unexplored:lush_hills, MONSTER, minecraft:slime, 80, 4, 4
1089, private, regions_unexplored:lush_hills, MONSTER, minecraft:enderman, 10, 1, 4
1090, private, regions_unexplored:lush_hills, MONSTER, minecraft:witch, 5, 1, 1
1091, private, regions_unexplored:lush_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1092, private, regions_unexplored:lush_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1093, private, regions_unexplored:lush_hills, CREATURE, minecraft:sheep, 12, 4, 4
1094, private, regions_unexplored:lush_hills, CREATURE, minecraft:pig, 10, 4, 4
1095, private, regions_unexplored:lush_hills, CREATURE, minecraft:chicken, 10, 4, 4
1096, private, regions_unexplored:lush_hills, CREATURE, minecraft:cow, 8, 4, 4
1097, private, regions_unexplored:lush_hills, CREATURE, minecraft:llama, 5, 4, 6
1098, private, regions_unexplored:lush_hills, AMBIENT, minecraft:bat, 10, 8, 8
1099, private, regions_unexplored:lush_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1100, private, minecraft:mangrove_swamp, MONSTER, minecraft:spider, 80, 4, 4
1101, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie, 80, 4, 4
1102, private, minecraft:mangrove_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
1103, private, minecraft:mangrove_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1104, private, minecraft:mangrove_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1105, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 80, 4, 4
1106, private, minecraft:mangrove_swamp, MONSTER, minecraft:enderman, 10, 1, 4
1107, private, minecraft:mangrove_swamp, MONSTER, minecraft:witch, 5, 1, 1
1108, private, minecraft:mangrove_swamp, MONSTER, minecraft:slime, 5, 1, 1
1109, private, minecraft:mangrove_swamp, MONSTER, graveyard:ghoul, 25, 2, 5
1110, private, minecraft:mangrove_swamp, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1111, private, minecraft:mangrove_swamp, MONSTER, graveyard:nightmare, 10, 1, 1
1112, private, minecraft:mangrove_swamp, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1113, private, minecraft:mangrove_swamp, CREATURE, minecraft:frog, 10, 2, 5
1114, private, minecraft:mangrove_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1115, private, minecraft:mangrove_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1116, private, minecraft:mangrove_swamp, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1117, forest, regions_unexplored:maple_forest, MONSTER, minecraft:spider, 80, 4, 4
1118, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
1119, forest, regions_unexplored:maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1120, forest, regions_unexplored:maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1121, forest, regions_unexplored:maple_forest, MONSTER, minecraft:creeper, 80, 4, 4
1122, forest, regions_unexplored:maple_forest, MONSTER, minecraft:slime, 80, 4, 4
1123, forest, regions_unexplored:maple_forest, MONSTER, minecraft:enderman, 10, 1, 4
1124, forest, regions_unexplored:maple_forest, MONSTER, minecraft:witch, 5, 1, 1
1125, forest, regions_unexplored:maple_forest, MONSTER, direbats:direbat, 36, 1, 3
1126, forest, regions_unexplored:maple_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1127, forest, regions_unexplored:maple_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1128, forest, regions_unexplored:maple_forest, MONSTER, graveyard:revenant, 25, 5, 8
1129, forest, regions_unexplored:maple_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1130, forest, regions_unexplored:maple_forest, CREATURE, minecraft:wolf, 5, 4, 4
1131, forest, regions_unexplored:maple_forest, CREATURE, minecraft:sheep, 12, 4, 4
1132, forest, regions_unexplored:maple_forest, CREATURE, minecraft:pig, 10, 4, 4
1133, forest, regions_unexplored:maple_forest, CREATURE, minecraft:chicken, 10, 4, 4
1134, forest, regions_unexplored:maple_forest, CREATURE, minecraft:cow, 8, 4, 4
1135, forest, regions_unexplored:maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
1136, forest, regions_unexplored:maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1137, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:spider, 80, 4, 4
1138, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie, 80, 4, 4
1139, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
1140, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1141, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:creeper, 80, 4, 4
1142, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:slime, 80, 4, 4
1143, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:enderman, 10, 1, 4
1144, forest, regions_unexplored:mauve_hills, MONSTER, minecraft:witch, 5, 1, 1
1145, forest, regions_unexplored:mauve_hills, MONSTER, direbats:direbat, 36, 1, 3
1146, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:ghoul, 25, 2, 5
1147, forest, regions_unexplored:mauve_hills, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1148, forest, regions_unexplored:mauve_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1149, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:sheep, 12, 4, 4
1150, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:pig, 10, 4, 4
1151, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1152, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:cow, 8, 4, 4
1153, forest, regions_unexplored:mauve_hills, CREATURE, minecraft:chicken, 10, 4, 4
1154, forest, regions_unexplored:mauve_hills, AMBIENT, minecraft:bat, 10, 8, 8
1155, forest, regions_unexplored:mauve_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1156, plains, minecraft:meadow, MONSTER, minecraft:spider, 80, 4, 4
1157, plains, minecraft:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1158, plains, minecraft:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1159, plains, minecraft:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1160, plains, minecraft:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1161, plains, minecraft:meadow, MONSTER, minecraft:slime, 80, 4, 4
1162, plains, minecraft:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1163, plains, minecraft:meadow, MONSTER, minecraft:witch, 5, 1, 1
1164, plains, minecraft:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1165, plains, minecraft:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1166, plains, minecraft:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1167, plains, minecraft:meadow, CREATURE, minecraft:pig, 10, 4, 4
1168, plains, minecraft:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1169, plains, minecraft:meadow, CREATURE, minecraft:cow, 8, 4, 4
1170, plains, minecraft:meadow, CREATURE, minecraft:horse, 5, 2, 6
1171, plains, minecraft:meadow, CREATURE, minecraft:donkey, 5, 1, 3
1172, plains, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1173, plains, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1174, plains, regions_unexplored:meadow, MONSTER, minecraft:spider, 80, 4, 4
1175, plains, regions_unexplored:meadow, MONSTER, minecraft:zombie, 80, 4, 4
1176, plains, regions_unexplored:meadow, MONSTER, minecraft:zombie_villager, 5, 1, 1
1177, plains, regions_unexplored:meadow, MONSTER, minecraft:skeleton, 80, 4, 4
1178, plains, regions_unexplored:meadow, MONSTER, minecraft:creeper, 80, 4, 4
1179, plains, regions_unexplored:meadow, MONSTER, minecraft:slime, 80, 4, 4
1180, plains, regions_unexplored:meadow, MONSTER, minecraft:enderman, 10, 1, 4
1181, plains, regions_unexplored:meadow, MONSTER, minecraft:witch, 5, 1, 1
1182, plains, regions_unexplored:meadow, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1183, plains, regions_unexplored:meadow, MONSTER, graveyard:nightmare, 10, 1, 1
1184, plains, regions_unexplored:meadow, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1185, plains, regions_unexplored:meadow, CREATURE, minecraft:sheep, 12, 4, 4
1186, plains, regions_unexplored:meadow, CREATURE, minecraft:pig, 10, 4, 4
1187, plains, regions_unexplored:meadow, CREATURE, minecraft:chicken, 10, 4, 4
1188, plains, regions_unexplored:meadow, CREATURE, minecraft:cow, 8, 4, 4
1189, plains, regions_unexplored:meadow, CREATURE, minecraft:horse, 5, 2, 6
1190, plains, regions_unexplored:meadow, CREATURE, minecraft:donkey, 5, 1, 3
1191, plains, regions_unexplored:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1192, plains, regions_unexplored:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1193, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:spider, 80, 4, 4
1194, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie, 80, 4, 4
1195, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1196, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:skeleton, 80, 4, 4
1197, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:creeper, 80, 4, 4
1198, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:slime, 80, 4, 4
1199, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:enderman, 10, 1, 4
1200, extreme_hills, regions_unexplored:mountains, MONSTER, minecraft:witch, 5, 1, 1
1201, extreme_hills, regions_unexplored:mountains, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1202, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:revenant, 25, 5, 8
1203, extreme_hills, regions_unexplored:mountains, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1204, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:goat, 5, 1, 3
1205, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:sheep, 12, 4, 4
1206, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:pig, 10, 4, 4
1207, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:chicken, 10, 4, 4
1208, extreme_hills, regions_unexplored:mountains, CREATURE, minecraft:cow, 8, 4, 4
1209, extreme_hills, regions_unexplored:mountains, AMBIENT, minecraft:bat, 10, 8, 8
1210, extreme_hills, regions_unexplored:mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1211, river, regions_unexplored:muddy_river, MONSTER, minecraft:spider, 80, 4, 4
1212, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie, 80, 4, 4
1213, river, regions_unexplored:muddy_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
1214, river, regions_unexplored:muddy_river, MONSTER, minecraft:skeleton, 80, 4, 4
1215, river, regions_unexplored:muddy_river, MONSTER, minecraft:creeper, 80, 4, 4
1216, river, regions_unexplored:muddy_river, MONSTER, minecraft:slime, 80, 4, 4
1217, river, regions_unexplored:muddy_river, MONSTER, minecraft:enderman, 10, 1, 4
1218, river, regions_unexplored:muddy_river, MONSTER, minecraft:witch, 5, 1, 1
1219, river, regions_unexplored:muddy_river, MONSTER, minecraft:drowned, 80, 1, 1
1220, river, regions_unexplored:muddy_river, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1221, river, regions_unexplored:muddy_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1222, river, regions_unexplored:muddy_river, CREATURE, minecraft:sheep, 12, 4, 4
1223, river, regions_unexplored:muddy_river, CREATURE, minecraft:pig, 10, 4, 4
1224, river, regions_unexplored:muddy_river, CREATURE, minecraft:chicken, 10, 4, 4
1225, river, regions_unexplored:muddy_river, CREATURE, minecraft:cow, 8, 4, 4
1226, river, regions_unexplored:muddy_river, AMBIENT, minecraft:bat, 10, 8, 8
1227, river, regions_unexplored:muddy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1228, river, regions_unexplored:muddy_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
1229, river, regions_unexplored:muddy_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
1230, private, minecraft:mushroom_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
1231, private, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom, 8, 4, 8
1232, private, minecraft:mushroom_fields, AMBIENT, minecraft:bat, 10, 8, 8
1233, private, minecraft:mushroom_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1234, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1235, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:piglin, 5, 3, 4
1236, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, minecraft:ghast, 3, 4, 4
1237, nether, regions_unexplored:mycotoxic_undergrowth, CREATURE, minecraft:strider, 60, 1, 2
1238, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 50, 4, 4
1239, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 80, 4, 4
1240, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 4, 4
1241, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 5, 4, 4
1242, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 4, 4
1243, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 60, 1, 2
1244, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
